scaffoldId	begin	end	strand	desc	old_locus_tag	new_locus_tag
NC_008313.1	3554800	3556482	-	gene	H16_A3288	H16_RS16390
NC_008313.1	3556671	3557333	-	gene	H16_A3289	H16_RS16395
NC_008313.1	3557542	3560850	+	gene	H16_A3290	H16_RS16400
NC_008313.1	3560864	3561997	-	gene	H16_A3291	H16_RS16405
NC_008313.1	3561994	3564102	-	gene	H16_A3292	H16_RS16410
NC_008313.1	3564393	3565595	+	gene	H16_A3293	H16_RS16415
NC_008313.1	3565643	3566674	-	gene	H16_A3294	H16_RS16420
NC_008313.1	3566701	3567699	-	gene	H16_A3295	H16_RS16425
NC_008313.1	3567713	3568645	-	gene	H16_A3296	H16_RS16430
NC_008313.1	3568649	3569626	-	gene	H16_A3297	H16_RS16435
NC_008313.1	3569777	3571363	-	gene	H16_A3298	H16_RS16440
NC_008313.1	3571412	3571702	+	gene	NA	H16_RS35145
NC_008313.1	3571699	3572892	+	gene	H16_A3299	H16_RS16445
NC_008313.1	3572944	3573969	+	gene	H16_A3300	H16_RS16450
NC_008313.1	3573988	3574935	-	gene	H16_A3301	H16_RS16455
NC_008313.1	3575214	3575326	-	gene	H16_A3302	H16_RS16460
NC_008313.1	3575214	3575326	-	rRNA	NA	H16_RS16460
NC_008313.1	3575214	3575326	-	exon	NA	H16_RS16460
NC_008313.1	3575423	3578327	-	gene	H16_A3303	H16_RS16465
NC_008313.1	3575423	3578327	-	rRNA	NA	H16_RS16465
NC_008313.1	3575423	3578327	-	exon	NA	H16_RS16465
NC_008313.1	3578617	3578692	-	gene	H16_A3304	H16_RS16470
NC_008313.1	3578617	3578692	-	tRNA	NA	H16_RS16470
NC_008313.1	3578617	3578692	-	exon	NA	H16_RS16470
NC_008313.1	3578705	3578781	-	gene	H16_A3305	H16_RS16475
NC_008313.1	3578705	3578781	-	tRNA	NA	H16_RS16475
NC_008313.1	3578705	3578781	-	exon	NA	H16_RS16475
NC_008313.1	3578840	3580380	-	gene	H16_A3306	H16_RS16480
NC_008313.1	3578840	3580380	-	rRNA	NA	H16_RS16480
NC_008313.1	3578840	3580380	-	exon	NA	H16_RS16480
NC_008313.1	3580591	3580821	-	gene	NA	H16_RS35150
NC_008313.1	3580950	3581726	-	gene	H16_A3307	H16_RS16485
NC_008313.1	3581820	3582572	-	gene	H16_A3308	H16_RS16490
NC_008313.1	3582610	3583263	-	gene	H16_A3309	H16_RS16495
NC_008313.1	3583375	3584160	-	gene	H16_A3310	H16_RS16500
NC_008313.1	3584467	3585252	+	gene	H16_A3311	H16_RS16505
NC_008313.1	3585293	3585745	+	gene	H16_A3312	H16_RS16510
NC_008313.1	3585795	3587099	+	gene	H16_A3313	H16_RS16515
NC_008313.1	3587157	3588293	-	gene	H16_A3314	H16_RS16520
NC_008313.1	3588409	3588624	+	gene	H16_A3315	H16_RS16525
NC_008313.1	3588638	3589012	-	gene	H16_A3316	H16_RS16530
NC_008313.1	3589254	3589955	+	gene	H16_A3317	H16_RS16535
NC_008313.1	3589952	3590695	+	gene	H16_A3318	H16_RS16540
NC_008313.1	3591117	3592634	+	gene	H16_A3319	H16_RS16545
NC_008313.1	3592655	3593224	+	gene	H16_A3320	H16_RS16550
NC_008313.1	3593287	3594312	+	gene	H16_A3321	H16_RS16555
NC_008313.1	3594324	3595127	+	gene	H16_A3322	H16_RS16560
NC_008313.1	3595249	3595878	+	gene	H16_A3323	H16_RS16565
NC_008313.1	3595910	3596686	+	gene	H16_A3324	H16_RS16570
NC_008313.1	3596691	3596969	-	gene	H16_A3325	H16_RS16575
NC_008313.1	3597184	3598932	+	gene	H16_A3326	H16_RS16580
NC_008313.1	3598940	3600271	+	gene	H16_A3327	H16_RS16585
NC_008313.1	3600282	3602677	-	pseudogene	H16_A3328	H16_RS16590
NC_008313.1	3602729	3604543	-	gene	H16_A3329	H16_RS16595
NC_008313.1	3604620	3605624	-	gene	H16_A3330	H16_RS16600
NC_008313.1	3605737	3606495	-	gene	H16_A3331	H16_RS16605
NC_008313.1	3606547	3607842	-	gene	H16_A3332	H16_RS16610
NC_008313.1	3607955	3609046	+	gene	H16_A3333	H16_RS16615
NC_008313.1	3609121	3609618	-	gene	H16_A3334	H16_RS16620
NC_008313.1	3609615	3610733	-	gene	H16_A3335	H16_RS16625
NC_008313.1	3610730	3611755	-	gene	H16_A3336	H16_RS16630
NC_008313.1	3611911	3612711	+	gene	H16_A3337	H16_RS16635
NC_008313.1	3612761	3613006	-	gene	H16_A3338	H16_RS16640
NC_008313.1	3613187	3614491	+	gene	H16_A3339	H16_RS16645
NC_008313.1	3614592	3615674	+	gene	H16_A3340	H16_RS16650
NC_008313.1	3615863	3616192	+	gene	H16_A3341	H16_RS16655
NC_008313.1	3616337	3617230	+	gene	H16_A3342	H16_RS16660
NC_008313.1	3617352	3617663	+	gene	H16_A3343	H16_RS16665
NC_008313.1	3617672	3618295	+	gene	H16_A3344	H16_RS16670
NC_008313.1	3618365	3618577	-	gene	NA	H16_RS16675
NC_008313.1	3618720	3620237	-	gene	H16_A3345	H16_RS16680
NC_008313.1	3620234	3621415	-	gene	H16_A3346	H16_RS16685
NC_008313.1	3621544	3621993	+	gene	H16_A3347	H16_RS16690
NC_008313.1	3622038	3622847	+	gene	H16_A3348	H16_RS16695
NC_008313.1	3622888	3623622	-	gene	H16_A3349	H16_RS16700
NC_008313.1	3623777	3624733	-	gene	H16_A3350	H16_RS16705
NC_008313.1	3624828	3626321	-	gene	H16_A3351	H16_RS16710
NC_008313.1	3626449	3627363	+	gene	H16_A3352	H16_RS16715
NC_008313.1	3627501	3628016	+	gene	H16_A3353	H16_RS16720
NC_008313.1	3628009	3629367	+	gene	H16_A3354	H16_RS16725
NC_008313.1	3629606	3631054	-	gene	H16_A3355	H16_RS16730
NC_008313.1	3631051	3634209	-	gene	H16_A3356	H16_RS16735
NC_008313.1	3634206	3635459	-	gene	H16_A3357	H16_RS16740
NC_008313.1	3635649	3638045	-	gene	H16_A3358	H16_RS16745
NC_008313.1	3638424	3639572	+	gene	H16_A3359	H16_RS16750
NC_008313.1	3639949	3641616	-	gene	H16_A3360	H16_RS16755
NC_008313.1	3641755	3641976	+	gene	H16_A3361	H16_RS16760
NC_008313.1	3642026	3642550	+	gene	H16_A3362	H16_RS16765
NC_008313.1	3642532	3643431	-	gene	H16_A3363	H16_RS16770
NC_008313.1	3643848	3644750	+	gene	H16_A3364	H16_RS16775
NC_008313.1	3644796	3645710	+	gene	H16_A3365	H16_RS16780
NC_008313.1	3645820	3647262	+	gene	H16_A3366	H16_RS16785
NC_008313.1	3647493	3648884	+	gene	H16_A3367	H16_RS16790
NC_008313.1	3648890	3649795	-	gene	H16_A3368	H16_RS16795
NC_008313.1	3650006	3650878	+	gene	H16_A3369	H16_RS16800
NC_008313.1	3650866	3651372	+	gene	H16_A3370	H16_RS16805
NC_008313.1	3651372	3653660	+	gene	H16_A3371	H16_RS16810
NC_008313.1	3653657	3654253	+	gene	H16_A3372	H16_RS16815
NC_008313.1	3654316	3655404	+	gene	H16_A3373	H16_RS16820
NC_008313.1	3655438	3655914	-	gene	H16_A3374	H16_RS16825
NC_008313.1	3655969	3656952	-	gene	H16_A3375	H16_RS16830
NC_008313.1	3657110	3658012	+	gene	H16_A3376	H16_RS16835
NC_008313.1	3658143	3659333	+	gene	H16_A3377	H16_RS16840
NC_008313.1	3659372	3660379	-	gene	H16_A3378	H16_RS16845
NC_008313.1	3660725	3662074	+	gene	H16_A3379	H16_RS16850
NC_008313.1	3662078	3663484	+	gene	H16_A3380	H16_RS16855
NC_008313.1	3663892	3664023	+	gene	NA	H16_RS35155
NC_008313.1	3664093	3664512	-	gene	H16_A3381	H16_RS16865
NC_008313.1	3664512	3664766	-	gene	H16_A3382	H16_RS16870
NC_008313.1	3664976	3665434	-	gene	H16_A3383	H16_RS16875
NC_008313.1	3665431	3665838	-	gene	H16_A3384	H16_RS16880
NC_008313.1	3666103	3667107	-	gene	H16_A3385	H16_RS16885
NC_008313.1	3667123	3668544	-	gene	H16_A3386	H16_RS16890
NC_008313.1	3668651	3669427	-	gene	H16_A3387	H16_RS16895
NC_008313.1	3669676	3669999	+	gene	H16_A3388	H16_RS16900
NC_008313.1	3670038	3670799	-	gene	H16_A3389	H16_RS16905
NC_008313.1	3670813	3671727	-	gene	H16_A3390	H16_RS16910
NC_008313.1	3672087	3673877	+	gene	H16_A3391	H16_RS16915
NC_008313.1	3673898	3674173	-	gene	H16_A3392	H16_RS16920
NC_008313.1	3674199	3674274	-	gene	H16_A3393	H16_RS16925
NC_008313.1	3674199	3674274	-	tRNA	NA	H16_RS16925
NC_008313.1	3674199	3674274	-	exon	NA	H16_RS16925
NC_008313.1	3674327	3674815	-	gene	H16_A3394	H16_RS16930
NC_008313.1	3674873	3675484	-	gene	H16_A3395	H16_RS16935
NC_008313.1	3675704	3676447	-	gene	H16_A3396	H16_RS16940
NC_008313.1	3676484	3677887	-	gene	H16_A3397	H16_RS16945
NC_008313.1	3677890	3678507	-	gene	H16_A3398	H16_RS16950
NC_008313.1	3678722	3679147	+	gene	H16_A3399	H16_RS16955
NC_008313.1	3679220	3679966	-	gene	H16_A3400	H16_RS16960
NC_008313.1	3679987	3681180	+	gene	H16_A3401	H16_RS16965
NC_008313.1	3681636	3682808	-	gene	H16_A3402	H16_RS16970
NC_008313.1	3682989	3683786	-	gene	H16_A3403	H16_RS16975
NC_008313.1	3683927	3684439	-	gene	H16_A3404	H16_RS16980
NC_008313.1	3684535	3684768	-	gene	H16_A3405	H16_RS16985
NC_008313.1	3684917	3685273	-	gene	H16_A3406	H16_RS16990
NC_008313.1	3685337	3685729	-	gene	H16_A3407	H16_RS16995
NC_008313.1	3685790	3686161	-	gene	H16_A3408	H16_RS17000
NC_008313.1	3686158	3686562	-	gene	H16_A3409	H16_RS17005
NC_008313.1	3686565	3687335	-	gene	H16_A3410	H16_RS17010
NC_008313.1	3687396	3688142	-	gene	H16_A3411	H16_RS17015
NC_008313.1	3688281	3688934	-	gene	H16_A3412	H16_RS17020
NC_008313.1	3688931	3689554	-	gene	H16_A3413	H16_RS17025
NC_008313.1	3689647	3690234	-	gene	H16_A3414	H16_RS17030
NC_008313.1	3690239	3691339	-	gene	H16_A3415	H16_RS17035
NC_008313.1	3691387	3692727	-	gene	H16_A3416	H16_RS17040
NC_008313.1	3692767	3693441	-	gene	H16_A3417	H16_RS17045
NC_008313.1	3693451	3694701	-	gene	H16_A3418	H16_RS17050
NC_008313.1	3694783	3695031	-	gene	H16_A3419	H16_RS17055
NC_008313.1	3695072	3695842	-	gene	H16_A3420	H16_RS17060
NC_008313.1	3695890	3696840	-	gene	H16_A3421	H16_RS17065
NC_008313.1	3697092	3697388	-	gene	H16_A3422	H16_RS17070
NC_008313.1	3697539	3698168	-	gene	H16_A3423	H16_RS17075
NC_008313.1	3698381	3699409	-	gene	H16_A3424	H16_RS17080
NC_008313.1	3699406	3699918	-	gene	H16_A3425	H16_RS17085
NC_008313.1	3699982	3700761	-	gene	H16_A3426	H16_RS17090
NC_008313.1	3700758	3701576	-	gene	H16_A3427	H16_RS17095
NC_008313.1	3701720	3702808	-	gene	H16_A3428	H16_RS17100
NC_008313.1	3703033	3703572	+	gene	H16_A3429	H16_RS17105
NC_008313.1	3703649	3705112	-	gene	H16_A3430	H16_RS17110
NC_008313.1	3705233	3710038	-	gene	H16_A3431	H16_RS17115
NC_008313.1	3710327	3711052	-	gene	H16_A3432	H16_RS17120
NC_008313.1	3711154	3712290	-	gene	H16_A3433	H16_RS17125
NC_008313.1	3712339	3713445	-	gene	H16_A3434	H16_RS17130
NC_008313.1	3713442	3714002	-	gene	H16_A3435	H16_RS17135
NC_008313.1	3714346	3716466	-	gene	H16_A3436	H16_RS17140
NC_008313.1	3716463	3717014	-	gene	H16_A3437	H16_RS17145
NC_008313.1	3717011	3717682	-	gene	H16_A3438	H16_RS17150
NC_008313.1	3717685	3718344	-	gene	H16_A3439	H16_RS17155
NC_008313.1	3718362	3719447	-	gene	H16_A3440	H16_RS17160
NC_008313.1	3719835	3722210	+	gene	H16_A3441	H16_RS17165
NC_008313.1	3722283	3722618	-	gene	H16_A3442	H16_RS17170
NC_008313.1	3723000	3724259	+	gene	H16_A3443	H16_RS17175
NC_008313.1	3724279	3724977	-	gene	H16_A3444	H16_RS17180
NC_008313.1	3724977	3725978	-	gene	H16_A3445	H16_RS17185
NC_008313.1	3726158	3726997	-	gene	H16_A3446	H16_RS17190
NC_008313.1	3726994	3727536	-	gene	H16_A3447	H16_RS17195
NC_008313.1	3727564	3728019	-	gene	H16_A3448	H16_RS17200
NC_008313.1	3728164	3729330	-	gene	H16_A3449	H16_RS17205
NC_008313.1	3729380	3731566	-	gene	H16_A3450	H16_RS17210
NC_008313.1	3731753	3732412	-	gene	H16_A3451	H16_RS17215
NC_008313.1	3732913	3733614	+	gene	H16_A3452	H16_RS17220
NC_008313.1	3733879	3734871	+	gene	H16_A3453	H16_RS17225
NC_008313.1	3734894	3736108	+	gene	H16_A3454	H16_RS17230
NC_008313.1	3736133	3738031	-	gene	H16_A3455	H16_RS17235
NC_008313.1	3738103	3738480	-	gene	H16_A3456	H16_RS17240
NC_008313.1	3738601	3738996	-	gene	H16_A3457	H16_RS17245
NC_008313.1	3739133	3740113	-	gene	H16_A3458	H16_RS17250
NC_008313.1	3740281	3740904	-	gene	H16_A3459	H16_RS17255
NC_008313.1	3741208	3741606	-	gene	H16_A3460	H16_RS17260
NC_008313.1	3741631	3741996	-	gene	H16_A3461	H16_RS17265
NC_008313.1	3742016	3742132	-	gene	H16_A3462	H16_RS17270
NC_008313.1	3742163	3742381	-	gene	H16_A3463	H16_RS17275
NC_008313.1	3742405	3743748	-	gene	H16_A3464	H16_RS17280
NC_008313.1	3743792	3744226	-	gene	H16_A3465	H16_RS17285
NC_008313.1	3744249	3744431	-	gene	H16_A3466	H16_RS17290
NC_008313.1	3744442	3744960	-	gene	H16_A3467	H16_RS17295
NC_008313.1	3744982	3745338	-	gene	H16_A3468	H16_RS17300
NC_008313.1	3745350	3745883	-	gene	H16_A3469	H16_RS17305
NC_008313.1	3745894	3746289	-	gene	H16_A3470	H16_RS17310
NC_008313.1	3746317	3746622	-	gene	H16_A3471	H16_RS17315
NC_008313.1	3746632	3747174	-	gene	H16_A3472	H16_RS17320
NC_008313.1	3747200	3747508	-	gene	H16_A3473	H16_RS17325
NC_008313.1	3747518	3747886	-	gene	H16_A3474	H16_RS17330
NC_008313.1	3748166	3748444	-	gene	H16_A3475	H16_RS17335
NC_008313.1	3748441	3748635	-	gene	H16_A3476	H16_RS17340
NC_008313.1	3748647	3749063	-	gene	H16_A3477	H16_RS17345
NC_008313.1	3749066	3749863	-	gene	H16_A3478	H16_RS17350
NC_008313.1	3749873	3750202	-	gene	H16_A3479	H16_RS17355
NC_008313.1	3750212	3750487	-	gene	H16_A3480	H16_RS17360
NC_008313.1	3750510	3751340	-	gene	H16_A3481	H16_RS17365
NC_008313.1	3751343	3751657	-	gene	H16_A3482	H16_RS17370
NC_008313.1	3751654	3752274	-	gene	H16_A3483	H16_RS17375
NC_008313.1	3752287	3752937	-	gene	H16_A3484	H16_RS17380
NC_008313.1	3753237	3753737	-	gene	H16_A3485	H16_RS17385
NC_008313.1	3753739	3754980	-	gene	H16_A3486	H16_RS17390
NC_008313.1	3755014	3755802	-	gene	H16_A3487	H16_RS17395
NC_008313.1	3755888	3757117	-	gene	H16_A3488	H16_RS17400
NC_008313.1	3757403	3758404	+	gene	H16_A3489	H16_RS17405
NC_008313.1	3758598	3758906	-	gene	H16_A3490	H16_RS17410
NC_008313.1	3758985	3760175	-	gene	H16_A3491	H16_RS17415
NC_008313.1	3760254	3762362	-	gene	H16_A3492	H16_RS17420
NC_008313.1	3762480	3762950	-	gene	H16_A3493	H16_RS17425
NC_008313.1	3763176	3763553	-	gene	H16_A3494	H16_RS17430
NC_008313.1	3763901	3765748	-	gene	H16_A3495	H16_RS17435
NC_008313.1	3765934	3770181	-	gene	H16_A3496	H16_RS17440
NC_008313.1	3770307	3774413	-	gene	H16_A3497	H16_RS17445
NC_008313.1	3774294	3774674	+	gene	NA	H16_RS35445
NC_008313.1	3774833	3775207	-	gene	H16_A3498	H16_RS17450
NC_008313.1	3775277	3775798	-	gene	H16_A3499	H16_RS17455
NC_008313.1	3776222	3776917	-	gene	H16_A3500	H16_RS17460
NC_008313.1	3776918	3777349	-	gene	H16_A3501	H16_RS17465
NC_008313.1	3777509	3778090	-	gene	H16_A3502	H16_RS17470
NC_008313.1	3778101	3778481	-	gene	H16_A3503	H16_RS17475
NC_008313.1	3778541	3778616	-	gene	H16_A3504	H16_RS17480
NC_008313.1	3778541	3778616	-	tRNA	NA	H16_RS17480
NC_008313.1	3778541	3778616	-	exon	NA	H16_RS17480
NC_008313.1	3778701	3779891	-	gene	H16_A3505	H16_RS17485
NC_008313.1	3779937	3780011	-	gene	H16_A3506	H16_RS17490
NC_008313.1	3779937	3780011	-	tRNA	NA	H16_RS17490
NC_008313.1	3779937	3780011	-	exon	NA	H16_RS17490
NC_008313.1	3780049	3780122	-	gene	H16_A3507	H16_RS17495
NC_008313.1	3780049	3780122	-	tRNA	NA	H16_RS17495
NC_008313.1	3780049	3780122	-	exon	NA	H16_RS17495
NC_008313.1	3780174	3780259	-	gene	H16_A3508	H16_RS17500
NC_008313.1	3780174	3780259	-	tRNA	NA	H16_RS17500
NC_008313.1	3780174	3780259	-	exon	NA	H16_RS17500
NC_008313.1	3780551	3780663	-	gene	H16_A3509	H16_RS17505
NC_008313.1	3780551	3780663	-	rRNA	NA	H16_RS17505
NC_008313.1	3780551	3780663	-	exon	NA	H16_RS17505
NC_008313.1	3780760	3783664	-	gene	H16_A3510	H16_RS17510
NC_008313.1	3780760	3783664	-	rRNA	NA	H16_RS17510
NC_008313.1	3780760	3783664	-	exon	NA	H16_RS17510
NC_008313.1	3783954	3784029	-	gene	H16_A3511	H16_RS17515
NC_008313.1	3783954	3784029	-	tRNA	NA	H16_RS17515
NC_008313.1	3783954	3784029	-	exon	NA	H16_RS17515
NC_008313.1	3784042	3784118	-	gene	H16_A3512	H16_RS17520
NC_008313.1	3784042	3784118	-	tRNA	NA	H16_RS17520
NC_008313.1	3784042	3784118	-	exon	NA	H16_RS17520
NC_008313.1	3784177	3785717	-	gene	H16_A3513	H16_RS17525
NC_008313.1	3784177	3785717	-	rRNA	NA	H16_RS17525
NC_008313.1	3784177	3785717	-	exon	NA	H16_RS17525
NC_008313.1	3786327	3788000	+	gene	H16_A3514	H16_RS17530
NC_008313.1	3788041	3788427	+	gene	H16_A3515	H16_RS17535
NC_008313.1	3788485	3789729	+	gene	H16_A3516	H16_RS17540
NC_008313.1	3790126	3792243	+	gene	H16_A3517	H16_RS17545
NC_008313.1	3792356	3792634	+	gene	H16_A3518	H16_RS17550
NC_008313.1	3792689	3793159	-	gene	H16_A3519	H16_RS17555
NC_008313.1	3793364	3794383	+	gene	H16_A3520	H16_RS17560
NC_008313.1	3794411	3794698	+	gene	H16_A3521	H16_RS17565
NC_008313.1	3794709	3795560	+	gene	H16_A3522	H16_RS17570
NC_008313.1	3795613	3796152	+	gene	H16_A3523	H16_RS17575
NC_008313.1	3796180	3797265	+	gene	H16_A3524	H16_RS17580
NC_008313.1	3797460	3798263	+	gene	H16_A3525	H16_RS17585
NC_008313.1	3798272	3798889	+	gene	H16_A3526	H16_RS17590
NC_008313.1	3798917	3800731	-	gene	H16_A3527	H16_RS17595
NC_008313.1	3800728	3801282	-	gene	H16_A3528	H16_RS17600
NC_008313.1	3801616	3802314	+	gene	H16_A3529	H16_RS17605
NC_008313.1	3802412	3802906	-	gene	H16_A3530	H16_RS17610
NC_008313.1	3803310	3803915	-	gene	H16_A3531	H16_RS17615
NC_008313.1	3804068	3804769	-	gene	H16_A3532	H16_RS17620
NC_008313.1	3804884	3806104	-	gene	H16_A3533	H16_RS17625
NC_008313.1	3806198	3806650	-	gene	H16_A3534	H16_RS17630
NC_008313.1	3806869	3807336	+	gene	H16_A3535	H16_RS17635
NC_008313.1	3807366	3807866	+	gene	H16_A3536	H16_RS17640
NC_008313.1	3807863	3808285	+	gene	H16_A3537	H16_RS17645
NC_008313.1	3808263	3808967	+	gene	H16_A3538	H16_RS17650
NC_008313.1	3808964	3810004	+	gene	H16_A3539	H16_RS17655
NC_008313.1	3810275	3811702	+	gene	H16_A3540	H16_RS17660
NC_008313.1	3811721	3812329	+	gene	H16_A3541	H16_RS17665
NC_008313.1	3812329	3813138	+	gene	H16_A3542	H16_RS17670
NC_008313.1	3813173	3815611	+	gene	H16_A3543	H16_RS17675
NC_008313.1	3815695	3817173	+	gene	H16_A3544	H16_RS17680
NC_008313.1	3817189	3818406	+	gene	H16_A3545	H16_RS17685
NC_008313.1	3818488	3819741	-	gene	H16_A3546	H16_RS17690
NC_008313.1	3820089	3823682	+	gene	H16_A3547	H16_RS17695
NC_008313.1	3823739	3824350	-	gene	H16_A3548	H16_RS17700
NC_008313.1	3824489	3824908	+	gene	H16_A3549	H16_RS17705
NC_008313.1	3824941	3825291	+	gene	H16_A3550	H16_RS17710
NC_008313.1	3825299	3825718	+	gene	H16_A3551	H16_RS17715
NC_008313.1	3825922	3827106	+	gene	H16_A3552	H16_RS17720
NC_008313.1	3827194	3828396	+	gene	H16_A3553	H16_RS17725
NC_008313.1	3828403	3829287	-	gene	H16_A3554	H16_RS17730
NC_008313.1	3829520	3829894	+	gene	H16_A3555	H16_RS17735
NC_008313.1	3830121	3831053	+	gene	H16_A3556	H16_RS17740
NC_008313.1	3831113	3831469	-	gene	H16_A3557	H16_RS17745
NC_008313.1	3831575	3832192	+	gene	H16_A3558	H16_RS17750
NC_008313.1	3832577	3833545	-	gene	H16_A3559	H16_RS17755
NC_008313.1	3833696	3833947	+	gene	H16_A3560	H16_RS17760
NC_008313.1	3834005	3834682	-	gene	H16_A3561	H16_RS17765
NC_008313.1	3834937	3835012	-	gene	H16_A3562	H16_RS17770
NC_008313.1	3834937	3835012	-	tRNA	NA	H16_RS17770
NC_008313.1	3834937	3835012	-	exon	NA	H16_RS17770
NC_008313.1	3835087	3836808	-	gene	H16_A3563	H16_RS17775
NC_008313.1	3836869	3837363	-	gene	H16_A3564	H16_RS17780
NC_008313.1	3837369	3838031	-	gene	H16_A3565	H16_RS17785
NC_008313.1	3838051	3838878	-	gene	H16_A3566	H16_RS17790
NC_008313.1	3838952	3839404	-	gene	H16_A3567	H16_RS17795
NC_008313.1	3839490	3839801	-	gene	H16_A3568	H16_RS17800
NC_008313.1	3839848	3840303	-	gene	H16_A3569	H16_RS17805
NC_008313.1	3840463	3840789	-	gene	H16_A3570	H16_RS17810
NC_008313.1	3840907	3841944	-	gene	H16_A3571	H16_RS17815
NC_008313.1	3841928	3843277	-	gene	H16_A3572	H16_RS17820
NC_008313.1	3843385	3843804	-	gene	H16_A3573	H16_RS17825
NC_008313.1	3843852	3844742	-	gene	H16_A3574	H16_RS17830
NC_008313.1	3844833	3846098	-	gene	H16_A3575	H16_RS17835
NC_008313.1	3846114	3846464	-	gene	H16_A3576	H16_RS17840
NC_008313.1	3846635	3847495	-	gene	H16_A3577	H16_RS17845
NC_008313.1	3847542	3848129	-	gene	H16_A3578	H16_RS17850
NC_008313.1	3848192	3848587	-	gene	H16_A3579	H16_RS17855
NC_008313.1	3848606	3849514	+	gene	H16_A3580	H16_RS17860
NC_008313.1	3849602	3850294	-	gene	H16_A3581	H16_RS17865
NC_008313.1	3850654	3851304	+	gene	H16_A3582	H16_RS17870
NC_008313.1	3851309	3851965	+	gene	H16_A3583	H16_RS17875
NC_008313.1	3852173	3852400	+	gene	H16_A3584	H16_RS17880
NC_008313.1	3852489	3852848	-	gene	H16_A3585	H16_RS17885
NC_008313.1	3853023	3853604	+	gene	H16_A3586	H16_RS17890
NC_008313.1	3853708	3853986	+	gene	H16_A3587	H16_RS17895
NC_008313.1	3854074	3855342	-	gene	H16_A3588	H16_RS17900
NC_008313.1	3855400	3856656	-	gene	H16_A3589	H16_RS17905
NC_008313.1	3857082	3858482	+	gene	H16_A3590	H16_RS17910
NC_008313.1	3858531	3859223	+	gene	H16_A3591	H16_RS17915
NC_008313.1	3859800	3860603	+	gene	H16_A3592	H16_RS17920
NC_008313.1	3860653	3861432	+	gene	H16_A3593	H16_RS17925
NC_008313.1	3861459	3862295	+	gene	H16_A3594	H16_RS17930
NC_008313.1	3862306	3862686	-	gene	H16_A3595	H16_RS17935
NC_008313.1	3862704	3863624	-	gene	H16_A3596	H16_RS17940
NC_008313.1	3863773	3864468	-	gene	H16_A3597	H16_RS17945
NC_008313.1	3864752	3866536	+	gene	H16_A3598	H16_RS17950
NC_008313.1	3866648	3867430	+	gene	H16_A3599	H16_RS17955
NC_008313.1	3867488	3868402	+	gene	H16_A3600	H16_RS17960
NC_008313.1	3868469	3869791	+	gene	H16_A3601	H16_RS17965
NC_008313.1	3869901	3871364	+	gene	H16_A3602	H16_RS17970
NC_008313.1	3871597	3872466	+	gene	H16_A3603	H16_RS17975
NC_008313.1	3872879	3876022	+	gene	H16_A3604	H16_RS17980
NC_008313.1	3876181	3876594	-	gene	H16_A3605	H16_RS17985
NC_008313.1	3876876	3877295	-	gene	H16_A3606	H16_RS17990
NC_008313.1	3877833	3878288	-	gene	H16_A3607	H16_RS18000
NC_008313.1	3878523	3878846	+	gene	H16_A3608	H16_RS18005
NC_008313.1	3878970	3879848	+	gene	H16_A3609	H16_RS18010
NC_008313.1	3879923	3881020	+	gene	H16_A3610	H16_RS18015
NC_008313.1	3881039	3881443	-	gene	H16_A3611	H16_RS18020
NC_008313.1	3881472	3882276	-	pseudogene	H16_A3612	H16_RS18025
NC_008313.1	3882454	3882915	+	pseudogene	NA	H16_RS34370
NC_008313.1	3882930	3883005	-	gene	H16_A3613	H16_RS18035
NC_008313.1	3882930	3883005	-	tRNA	NA	H16_RS18035
NC_008313.1	3882930	3883005	-	exon	NA	H16_RS18035
NC_008313.1	3883467	3884360	+	gene	H16_A3614	H16_RS18040
NC_008313.1	3884434	3885918	-	gene	H16_A3615	H16_RS18045
NC_008313.1	3886095	3887225	+	gene	H16_A3616	H16_RS18050
NC_008313.1	3887211	3887381	-	pseudogene	NA	H16_RS18055
NC_008313.1	3887463	3889559	-	gene	H16_A3617	H16_RS18060
NC_008313.1	3889843	3890070	+	gene	H16_A3618	H16_RS18065
NC_008313.1	3890148	3890235	+	riboswitch	NA	NA
NC_008313.1	3890257	3890382	+	riboswitch	NA	NA
NC_008313.1	3890481	3891608	+	gene	H16_A3619	H16_RS18070
NC_008313.1	3891699	3892079	+	gene	H16_A3620	H16_RS18075
NC_008313.1	3892180	3895110	+	gene	H16_A3621	H16_RS18080
NC_008313.1	3895255	3896631	+	gene	H16_A3622	H16_RS18085
NC_008313.1	3896696	3897433	+	gene	H16_A3623	H16_RS18090
NC_008313.1	3897461	3897934	+	gene	H16_A3624	H16_RS18095
NC_008313.1	3898017	3898808	+	gene	H16_A3625	H16_RS18100
NC_008313.1	3898944	3899447	+	gene	H16_A3626	H16_RS18105
NC_008313.1	3899478	3900593	-	gene	H16_A3627	H16_RS18110
NC_008313.1	3900593	3901819	-	gene	H16_A3628	H16_RS18115
NC_008313.1	3901986	3903950	-	gene	H16_A3629	H16_RS18120
NC_008313.1	3904105	3905256	-	gene	H16_A3630	H16_RS18125
NC_008313.1	3905412	3909377	-	gene	H16_A3631	H16_RS18130
NC_008313.1	3909572	3911845	-	gene	H16_A3632	H16_RS18135
NC_008313.1	3912418	3913509	-	gene	H16_A3633	H16_RS18140
NC_008313.1	3913562	3914512	-	gene	H16_A3634	H16_RS18145
NC_008313.1	3914563	3915003	-	gene	H16_A3635	H16_RS18150
