scaffold	begin	end	strand	desc	old_locus_tag	new_locus_tag
NC_015684.1	2390780	2392897	-	gene	OCA5_c22040	OCA5_RS11070
NC_015684.1	2392971	2394143	-	gene	OCA5_c22050	OCA5_RS11075
NC_015684.1	2394525	2395211	-	gene	OCA5_c22060	OCA5_RS11080
NC_015684.1	2395359	2396228	-	gene	OCA5_c22070	OCA5_RS11085
NC_015684.1	2396346	2397269	+	gene	OCA5_c22080	OCA5_RS11090
NC_015684.1	2397487	2397753	-	gene	OCA5_c22090	OCA5_RS11095
NC_015684.1	2398428	2398568	-	gene	OCA5_c22100	OCA5_RS19275
NC_015684.1	2398580	2398996	-	gene	NA	OCA5_RS19150
NC_015684.1	2399098	2400582	-	gene	OCA5_c22110	OCA5_RS11100
NC_015684.1	2400634	2402022	-	gene	OCA5_c22120	OCA5_RS11105
NC_015684.1	2402121	2402420	-	gene	OCA5_c22130	OCA5_RS11110
NC_015684.1	2402420	2402716	-	gene	OCA5_c22140	OCA5_RS11115
NC_015684.1	2402716	2404191	-	gene	OCA5_c22150	OCA5_RS11120
NC_015684.1	2404191	2404370	-	gene	OCA5_c22160	OCA5_RS11125
NC_015684.1	2404388	2404675	-	gene	OCA5_c22170	OCA5_RS11130
NC_015684.1	2404929	2405417	+	gene	OCA5_c22180	OCA5_RS11135
NC_015684.1	2405420	2406202	-	gene	OCA5_c22190	OCA5_RS11140
NC_015684.1	2406226	2407869	-	gene	OCA5_c22200	OCA5_RS11145
NC_015684.1	2408043	2408342	+	gene	NA	OCA5_RS11150
NC_015684.1	2408562	2409515	+	gene	OCA5_c22210	OCA5_RS11155
NC_015684.1	2409519	2410820	+	gene	OCA5_c22220	OCA5_RS11160
NC_015684.1	2410825	2411427	+	gene	OCA5_c22230	OCA5_RS11165
NC_015684.1	2411536	2412669	+	gene	OCA5_c22240	OCA5_RS11170
NC_015684.1	2412719	2412934	-	gene	OCA5_c22250	OCA5_RS11175
NC_015684.1	2413166	2415907	+	gene	OCA5_c22260	OCA5_RS11180
NC_015684.1	2415907	2418255	+	gene	OCA5_c22270	OCA5_RS11185
NC_015684.1	2418255	2418701	+	gene	OCA5_c22280	OCA5_RS11190
NC_015684.1	2418715	2419446	+	gene	OCA5_c22290	OCA5_RS11195
NC_015684.1	2419488	2420276	+	gene	OCA5_c22300	OCA5_RS11200
NC_015684.1	2420466	2420633	+	gene	OCA5_c22310	OCA5_RS11205
NC_015684.1	2420721	2422094	-	gene	OCA5_c22320	OCA5_RS11210
NC_015684.1	2422106	2422471	-	gene	OCA5_c22330	OCA5_RS11215
NC_015684.1	2422601	2422891	+	gene	OCA5_c22340	OCA5_RS11220
NC_015684.1	2422907	2424214	+	gene	OCA5_c22350	OCA5_RS11225
NC_015684.1	2424318	2425178	-	gene	OCA5_c22360	OCA5_RS11230
NC_015684.1	2425281	2425748	+	gene	OCA5_c22370	OCA5_RS11235
NC_015684.1	2425748	2426515	+	gene	OCA5_c22380	OCA5_RS11240
NC_015684.1	2426604	2427770	+	gene	OCA5_c22390	OCA5_RS11245
NC_015684.1	2427776	2428717	-	gene	OCA5_c22400	OCA5_RS11250
NC_015684.1	2428786	2429145	+	gene	OCA5_c22410	OCA5_RS11255
NC_015684.1	2429381	2431762	-	gene	OCA5_c22420	OCA5_RS11260
NC_015684.1	2431990	2432322	-	gene	OCA5_c22430	OCA5_RS11265
NC_015684.1	2432868	2434670	+	gene	OCA5_c22440	OCA5_RS11270
NC_015684.1	2434759	2435091	-	gene	OCA5_c22450	OCA5_RS11275
NC_015684.1	2435439	2437202	+	gene	OCA5_c22460	OCA5_RS11280
NC_015684.1	2437420	2438154	-	gene	OCA5_c22470	OCA5_RS11285
NC_015684.1	2438220	2439053	-	gene	OCA5_c22480	OCA5_RS11290
NC_015684.1	2439385	2440239	+	gene	OCA5_c22490	OCA5_RS11295
NC_015684.1	2440379	2440816	-	gene	OCA5_c22500	OCA5_RS11300
NC_015684.1	2440881	2441840	-	gene	OCA5_c22510	OCA5_RS11305
NC_015684.1	2441928	2442119	-	gene	OCA5_c22520	OCA5_RS11310
NC_015684.1	2442396	2443052	-	gene	OCA5_c22530	OCA5_RS11315
NC_015684.1	2443201	2443485	+	gene	OCA5_c22540	OCA5_RS11320
NC_015684.1	2443671	2443949	+	gene	OCA5_c22550	OCA5_RS11325
NC_015684.1	2444030	2444824	-	gene	OCA5_c22560	OCA5_RS11330
NC_015684.1	2444932	2445747	-	gene	OCA5_c22570	OCA5_RS11335
NC_015684.1	2445817	2446134	-	gene	OCA5_c22580	OCA5_RS11340
NC_015684.1	2446179	2447147	+	gene	OCA5_c22590	OCA5_RS11345
NC_015684.1	2447209	2448306	+	gene	OCA5_c22600	OCA5_RS11350
NC_015684.1	2448430	2449083	+	gene	OCA5_c22610	OCA5_RS11355
NC_015684.1	2449157	2450824	+	gene	OCA5_c22620	OCA5_RS11360
NC_015684.1	2450936	2451139	-	gene	OCA5_c22630	OCA5_RS11365
NC_015684.1	2451477	2452178	-	gene	OCA5_c22640	OCA5_RS11370
NC_015684.1	2452383	2452467	-	gene	OCA5_c22650	OCA5_RS11375
NC_015684.1	2452383	2452467	-	tRNA	NA	OCA5_RS11375
NC_015684.1	2452383	2452467	-	exon	NA	OCA5_RS11375
NC_015684.1	2452600	2452842	-	gene	OCA5_c22660	OCA5_RS11380
NC_015684.1	2452897	2453631	+	gene	OCA5_c22670	OCA5_RS11385
NC_015684.1	2453750	2454133	-	gene	OCA5_c22680	OCA5_RS11390
NC_015684.1	2454371	2455960	-	gene	OCA5_c22690	OCA5_RS11395
NC_015684.1	2456069	2456368	-	gene	OCA5_c22700	OCA5_RS11400
NC_015684.1	2456480	2457073	-	gene	OCA5_c22710	OCA5_RS11405
NC_015684.1	2457480	2458139	+	gene	OCA5_c22720	OCA5_RS11410
NC_015684.1	2458245	2459708	+	gene	OCA5_c22730	OCA5_RS11415
NC_015684.1	2459739	2460638	-	gene	OCA5_c22740	OCA5_RS11420
NC_015684.1	2460752	2461879	+	gene	OCA5_c22750	OCA5_RS11425
NC_015684.1	2461915	2462958	-	gene	OCA5_c22760	OCA5_RS11430
NC_015684.1	2462993	2463412	-	gene	OCA5_c22770	OCA5_RS11435
NC_015684.1	2463551	2464024	+	gene	OCA5_c22780	OCA5_RS11440
NC_015684.1	2464034	2464480	-	gene	OCA5_c22790	OCA5_RS11445
NC_015684.1	2464749	2465015	+	gene	OCA5_c22800	OCA5_RS11450
NC_015684.1	2465045	2467246	-	gene	OCA5_c22810	OCA5_RS11455
NC_015684.1	2467433	2467801	-	gene	OCA5_c22820	OCA5_RS11460
NC_015684.1	2468138	2469031	-	gene	OCA5_c22830	OCA5_RS11465
NC_015684.1	2469176	2470120	+	gene	OCA5_c22840	OCA5_RS11470
NC_015684.1	2470179	2471147	+	gene	OCA5_c22850	OCA5_RS11475
NC_015684.1	2471215	2471850	+	gene	OCA5_c22860	OCA5_RS11480
NC_015684.1	2472078	2472154	-	gene	OCA5_c22870	OCA5_RS11485
NC_015684.1	2472078	2472154	-	tRNA	NA	OCA5_RS11485
NC_015684.1	2472078	2472154	-	exon	NA	OCA5_RS11485
NC_015684.1	2472346	2472543	+	gene	OCA5_c22880	OCA5_RS11490
NC_015684.1	2472565	2473494	-	gene	OCA5_c22890	OCA5_RS11495
NC_015684.1	2473841	2474131	-	gene	NA	OCA5_RS19390
NC_015684.1	2474128	2474949	-	gene	OCA5_c22900	OCA5_RS11505
NC_015684.1	2475068	2475928	+	gene	OCA5_c22910	OCA5_RS11510
NC_015684.1	2476010	2476273	-	gene	NA	OCA5_RS11515
NC_015684.1	2476361	2476636	-	gene	OCA5_c22930	OCA5_RS11520
NC_015684.1	2476633	2478294	-	gene	OCA5_c22940	OCA5_RS11525
NC_015684.1	2478363	2479139	-	gene	OCA5_c22950	OCA5_RS11530
NC_015684.1	2479157	2479534	-	gene	OCA5_c22960	OCA5_RS11535
NC_015684.1	2479544	2480782	-	gene	OCA5_c22970	OCA5_RS11540
NC_015684.1	2480779	2482110	-	gene	OCA5_c22980	OCA5_RS11545
NC_015684.1	2482145	2483545	-	gene	OCA5_c22990	OCA5_RS11550
NC_015684.1	2483615	2483995	-	gene	OCA5_c23000	OCA5_RS11555
NC_015684.1	2484130	2485140	+	gene	OCA5_c23010	OCA5_RS11560
NC_015684.1	2485297	2486499	+	gene	OCA5_c23020	OCA5_RS11565
NC_015684.1	2486511	2487305	-	gene	OCA5_c23030	OCA5_RS11570
NC_015684.1	2487421	2488131	-	gene	OCA5_c23040	OCA5_RS11575
NC_015684.1	2488128	2488547	-	gene	OCA5_c23050	OCA5_RS11580
NC_015684.1	2488674	2489693	-	gene	OCA5_c23060	OCA5_RS11585
NC_015684.1	2489807	2490196	-	gene	OCA5_c23070	OCA5_RS11590
NC_015684.1	2490359	2490727	-	gene	OCA5_c23080	OCA5_RS11595
NC_015684.1	2490906	2491958	-	gene	OCA5_c23090	OCA5_RS11600
NC_015684.1	2491955	2493286	-	gene	OCA5_c23100	OCA5_RS11605
NC_015684.1	2493412	2493903	-	gene	OCA5_c23110	OCA5_RS11610
NC_015684.1	2493915	2494121	-	gene	OCA5_c23120	OCA5_RS11615
NC_015684.1	2494148	2494726	-	gene	OCA5_c23130	OCA5_RS11620
NC_015684.1	2494797	2495159	-	gene	OCA5_c23140	OCA5_RS11625
NC_015684.1	2495171	2495704	-	gene	OCA5_c23150	OCA5_RS11630
NC_015684.1	2495718	2496116	-	gene	OCA5_c23160	OCA5_RS11635
NC_015684.1	2496127	2496432	-	gene	OCA5_c23170	OCA5_RS11640
NC_015684.1	2496481	2497038	-	gene	OCA5_c23180	OCA5_RS11645
NC_015684.1	2497031	2497345	-	gene	OCA5_c23190	OCA5_RS11650
NC_015684.1	2497345	2497713	-	gene	OCA5_c23200	OCA5_RS11655
NC_015684.1	2497838	2498086	-	gene	OCA5_c23210	OCA5_RS11660
NC_015684.1	2498099	2498311	-	gene	OCA5_c23220	OCA5_RS11665
NC_015684.1	2498316	2498729	-	gene	OCA5_c23230	OCA5_RS11670
NC_015684.1	2498762	2499463	-	gene	OCA5_c23240	OCA5_RS11675
NC_015684.1	2499482	2499868	-	gene	OCA5_c23250	OCA5_RS11680
NC_015684.1	2499886	2500161	-	gene	OCA5_c23260	OCA5_RS11685
NC_015684.1	2500174	2501010	-	gene	OCA5_c23270	OCA5_RS11690
NC_015684.1	2501023	2501322	-	gene	OCA5_c23280	OCA5_RS11695
NC_015684.1	2501319	2501939	-	gene	OCA5_c23290	OCA5_RS11700
NC_015684.1	2501939	2502670	-	gene	OCA5_c23300	OCA5_RS11705
NC_015684.1	2502721	2503029	-	gene	OCA5_c23310	OCA5_RS11710
NC_015684.1	2503135	2504325	-	gene	OCA5_c23320	OCA5_RS11715
NC_015684.1	2504365	2506437	-	gene	OCA5_c23330	OCA5_RS11720
NC_015684.1	2506472	2506942	-	gene	OCA5_c23340	OCA5_RS11725
NC_015684.1	2506960	2507331	-	gene	OCA5_c23350	OCA5_RS11730
NC_015684.1	2507956	2509128	-	gene	OCA5_c23360	OCA5_RS11735
NC_015684.1	2509400	2510647	+	gene	OCA5_c23370	OCA5_RS11740
NC_015684.1	2510718	2511533	-	gene	OCA5_c23380	OCA5_RS11745
NC_015684.1	2511568	2513541	-	gene	OCA5_c23390	OCA5_RS11750
NC_015684.1	2513647	2515698	-	gene	OCA5_c23400	OCA5_RS11755
NC_015684.1	2516046	2520245	-	gene	OCA5_c23410	OCA5_RS11760
NC_015684.1	2520372	2524505	-	gene	OCA5_c23420	OCA5_RS11765
NC_015684.1	2525014	2525391	-	gene	OCA5_c23430	OCA5_RS11770
NC_015684.1	2525444	2525962	-	gene	OCA5_c23440	OCA5_RS11775
NC_015684.1	2526670	2527362	-	gene	OCA5_c23450	OCA5_RS11780
NC_015684.1	2527369	2527797	-	gene	OCA5_c23460	OCA5_RS11785
NC_015684.1	2527973	2528503	-	gene	OCA5_c23470	OCA5_RS11790
NC_015684.1	2528525	2528716	-	gene	NA	OCA5_RS11795
NC_015684.1	2528978	2529712	-	gene	OCA5_c23480	OCA5_RS11800
NC_015684.1	2529854	2529929	-	gene	OCA5_c23490	OCA5_RS11805
NC_015684.1	2529854	2529929	-	tRNA	NA	OCA5_RS11805
NC_015684.1	2529854	2529929	-	exon	NA	OCA5_RS11805
NC_015684.1	2530105	2531802	+	gene	OCA5_c23500	OCA5_RS11810
NC_015684.1	2531875	2533041	-	gene	OCA5_c23510	OCA5_RS11815
NC_015684.1	2533050	2534621	-	gene	OCA5_c23520	OCA5_RS11820
NC_015684.1	2534670	2535434	-	gene	OCA5_c23530	OCA5_RS11825
NC_015684.1	2535431	2536291	-	gene	OCA5_c23540	OCA5_RS11830
NC_015684.1	2536330	2537658	-	gene	OCA5_c23550	OCA5_RS11835
NC_015684.1	2537924	2539201	+	gene	OCA5_c23560	OCA5_RS11840
NC_015684.1	2539226	2539654	+	gene	OCA5_c23570	OCA5_RS11845
NC_015684.1	2539776	2541536	-	gene	OCA5_c23580	OCA5_RS11850
NC_015684.1	2541664	2542440	+	gene	OCA5_c23590	OCA5_RS11855
NC_015684.1	2542554	2542639	-	gene	OCA5_c23600	OCA5_RS11860
NC_015684.1	2542554	2542639	-	tRNA	NA	OCA5_RS11860
NC_015684.1	2542554	2542639	-	exon	NA	OCA5_RS11860
NC_015684.1	2542917	2542990	+	gene	OCA5_c23610	OCA5_RS11865
NC_015684.1	2542917	2542990	+	tRNA	NA	OCA5_RS11865
NC_015684.1	2542917	2542990	+	exon	NA	OCA5_RS11865
NC_015684.1	2543199	2543456	+	gene	OCA5_c23620	OCA5_RS11870
NC_015684.1	2543641	2544465	+	gene	OCA5_c23630	OCA5_RS11875
NC_015684.1	2544529	2545095	-	gene	OCA5_c23640	OCA5_RS11880
NC_015684.1	2545162	2545623	-	gene	OCA5_c23650	OCA5_RS11885
NC_015684.1	2545812	2545886	+	gene	OCA5_c23660	OCA5_RS11890
NC_015684.1	2545812	2545886	+	tRNA	NA	OCA5_RS11890
NC_015684.1	2545812	2545886	+	exon	NA	OCA5_RS11890
NC_015684.1	2546092	2546292	+	gene	OCA5_c23670	OCA5_RS11895
NC_015684.1	2546685	2548133	-	gene	OCA5_c23680	OCA5_RS11900
NC_015684.1	2548357	2548845	-	gene	OCA5_c23690	OCA5_RS11905
NC_015684.1	2548842	2549330	-	gene	OCA5_c23700	OCA5_RS11910
NC_015684.1	2549363	2549618	+	riboswitch	NA	NA
NC_015684.1	2549791	2552040	+	gene	OCA5_c23710	OCA5_RS11915
NC_015684.1	2552135	2552383	-	gene	NA	OCA5_RS11920
NC_015684.1	2552692	2553471	+	gene	OCA5_c23720	OCA5_RS11925
NC_015684.1	2553680	2554225	+	gene	OCA5_c23730	OCA5_RS11930
NC_015684.1	2554232	2554810	+	gene	OCA5_c23740	OCA5_RS11935
NC_015684.1	2554992	2556440	-	gene	OCA5_c23750	OCA5_RS11940
NC_015684.1	2556575	2557516	-	gene	OCA5_c23760	OCA5_RS11945
NC_015684.1	2557806	2558243	-	gene	OCA5_c23770	OCA5_RS11950
NC_015684.1	2558276	2558959	-	gene	OCA5_c23780	OCA5_RS11955
NC_015684.1	2559231	2559701	+	gene	OCA5_c23790	OCA5_RS11960
NC_015684.1	2559719	2560681	-	gene	OCA5_c23800	OCA5_RS11965
NC_015684.1	2560907	2561245	+	gene	OCA5_c23810	OCA5_RS11970
NC_015684.1	2561436	2562065	+	gene	OCA5_c23820	OCA5_RS11975
NC_015684.1	2562075	2563079	+	gene	OCA5_c23830	OCA5_RS11980
NC_015684.1	2563091	2565292	+	gene	OCA5_c23840	OCA5_RS11985
NC_015684.1	2565534	2567576	+	gene	OCA5_c23850	OCA5_RS11990
NC_015684.1	2567711	2568274	+	gene	OCA5_c23860	OCA5_RS11995
NC_015684.1	2568357	2569418	-	gene	OCA5_c23870	OCA5_RS12000
NC_015684.1	2569637	2570680	+	gene	OCA5_c23880	OCA5_RS12005
NC_015684.1	2570748	2571176	-	gene	OCA5_c23890	OCA5_RS12010
NC_015684.1	2571343	2572092	-	gene	OCA5_c23900	OCA5_RS12015
NC_015684.1	2572637	2573206	+	gene	OCA5_c23910	OCA5_RS12020
NC_015684.1	2573415	2573840	+	gene	OCA5_c23920	OCA5_RS12030
NC_015684.1	2573968	2574549	-	gene	OCA5_c23930	OCA5_RS12035
NC_015684.1	2574585	2574887	-	gene	OCA5_c23940	OCA5_RS12040
NC_015684.1	2574871	2575305	-	gene	OCA5_c23950	OCA5_RS12045
NC_015684.1	2575302	2575706	-	gene	OCA5_c23960	OCA5_RS12050
NC_015684.1	2575703	2575894	-	gene	OCA5_c23970	OCA5_RS12055
NC_015684.1	2575891	2576055	-	gene	OCA5_c23980	OCA5_RS19285
NC_015684.1	2576052	2576849	-	gene	OCA5_c23990	OCA5_RS12060
NC_015684.1	2576904	2577944	-	gene	OCA5_c24000	OCA5_RS12065
NC_015684.1	2577949	2578170	-	gene	OCA5_c24010	OCA5_RS12070
NC_015684.1	2578167	2578589	-	gene	OCA5_c24020	OCA5_RS12075
NC_015684.1	2578596	2580761	-	gene	OCA5_c24030	OCA5_RS12080
NC_015684.1	2580858	2581256	-	gene	OCA5_c24040	OCA5_RS12085
NC_015684.1	2581281	2581814	-	gene	OCA5_c24050	OCA5_RS12090
NC_015684.1	2581864	2583129	-	gene	OCA5_c24060	OCA5_RS12095
NC_015684.1	2583205	2583828	-	gene	OCA5_c24070	OCA5_RS12100
NC_015684.1	2583839	2584816	-	gene	OCA5_c24080	OCA5_RS12105
NC_015684.1	2584829	2584999	-	gene	OCA5_c24090	OCA5_RS19290
NC_015684.1	2585010	2587280	-	gene	OCA5_c24100	OCA5_RS12115
NC_015684.1	2587289	2587909	-	gene	OCA5_c24110	OCA5_RS12120
NC_015684.1	2587906	2588805	-	gene	OCA5_c24120	OCA5_RS12125
NC_015684.1	2588802	2589224	-	gene	OCA5_c24130	OCA5_RS12130
NC_015684.1	2589224	2589856	-	gene	OCA5_c24140	OCA5_RS12135
NC_015684.1	2589861	2590583	-	gene	OCA5_c24150	OCA5_RS12140
NC_015684.1	2590667	2591065	-	gene	NA	OCA5_RS12145
NC_015684.1	2591085	2592104	-	gene	OCA5_c24160	OCA5_RS12150
NC_015684.1	2592182	2592856	-	gene	OCA5_c24170	OCA5_RS12155
NC_015684.1	2592904	2594202	-	gene	OCA5_c24180	OCA5_RS12160
NC_015684.1	2594215	2594469	-	gene	OCA5_c24190	OCA5_RS12165
NC_015684.1	2594469	2596082	-	gene	OCA5_c24200	OCA5_RS12170
NC_015684.1	2596088	2597929	-	gene	OCA5_c24210	OCA5_RS12175
NC_015684.1	2597937	2598581	-	gene	OCA5_c24220	OCA5_RS19160
NC_015684.1	2598737	2599270	-	gene	OCA5_c24230	OCA5_RS12185
NC_015684.1	2599774	2600010	+	gene	OCA5_c24240	OCA5_RS12190
NC_015684.1	2600010	2600249	+	gene	OCA5_c24250	OCA5_RS12195
NC_015684.1	2600259	2600747	-	gene	OCA5_c24260	OCA5_RS12200
NC_015684.1	2600748	2600918	-	gene	OCA5_c24270	OCA5_RS19295
NC_015684.1	2600923	2601261	-	gene	NA	OCA5_RS12205
NC_015684.1	2601258	2601809	-	gene	OCA5_c24280	OCA5_RS12210
NC_015684.1	2601806	2602033	-	gene	NA	OCA5_RS12215
NC_015684.1	2602233	2603105	-	gene	OCA5_c24290	OCA5_RS12220
NC_015684.1	2603086	2603409	-	gene	NA	OCA5_RS12225
NC_015684.1	2603399	2604079	-	gene	OCA5_c24300	OCA5_RS12230
NC_015684.1	2604076	2606334	-	gene	OCA5_c24310	OCA5_RS12235
NC_015684.1	2606331	2607173	-	gene	OCA5_c24320	OCA5_RS12240
NC_015684.1	2607170	2607538	-	gene	OCA5_c24330	OCA5_RS12245
NC_015684.1	2607531	2607968	-	gene	OCA5_c24340	OCA5_RS12250
NC_015684.1	2607965	2609668	-	gene	OCA5_c24350	OCA5_RS12255
NC_015684.1	2609680	2610096	-	gene	OCA5_c24360	OCA5_RS12260
NC_015684.1	2610093	2610311	-	gene	OCA5_c24370	OCA5_RS12265
NC_015684.1	2610311	2612044	-	gene	OCA5_c24380	OCA5_RS12270
NC_015684.1	2612047	2612325	-	gene	OCA5_c24390	OCA5_RS12275
NC_015684.1	2612325	2614895	-	gene	OCA5_c24400	OCA5_RS12280
NC_015684.1	2614895	2615419	-	gene	OCA5_c24410	OCA5_RS12285
NC_015684.1	2615498	2615860	-	gene	OCA5_c24420	OCA5_RS12290
NC_015684.1	2615917	2616153	-	gene	NA	OCA5_RS12295
NC_015684.1	2616220	2616792	-	gene	OCA5_c24430	OCA5_RS12300
NC_015684.1	2616861	2617115	-	gene	OCA5_c24440	OCA5_RS12305
NC_015684.1	2617194	2617898	+	gene	OCA5_c24450	OCA5_RS12310
NC_015684.1	2617907	2618335	+	gene	OCA5_c24460	OCA5_RS12315
NC_015684.1	2618595	2618951	+	gene	OCA5_c24470	OCA5_RS12320
NC_015684.1	2618951	2619166	+	gene	NA	OCA5_RS12325
NC_015684.1	2619166	2619528	+	gene	OCA5_c24480	OCA5_RS12330
NC_015684.1	2619525	2619728	+	gene	OCA5_c24490	OCA5_RS12335
NC_015684.1	2619721	2620014	+	gene	OCA5_c24500	OCA5_RS12340
NC_015684.1	2620088	2620375	+	gene	OCA5_c24510	OCA5_RS12345
NC_015684.1	2620372	2621307	+	gene	OCA5_c24520	OCA5_RS12350
NC_015684.1	2621378	2622112	+	gene	OCA5_c24530	OCA5_RS12355
NC_015684.1	2622139	2623524	+	gene	OCA5_c24540	OCA5_RS12360
NC_015684.1	2623528	2624295	+	gene	OCA5_c24550	OCA5_RS12365
NC_015684.1	2624297	2624782	+	gene	OCA5_c24560	OCA5_RS12370
NC_015684.1	2624782	2625207	+	gene	OCA5_c24570	OCA5_RS12375
NC_015684.1	2625207	2626130	+	gene	OCA5_c24580	OCA5_RS12380
NC_015684.1	2626127	2626813	+	gene	OCA5_c24590	OCA5_RS12385
NC_015684.1	2626810	2627112	+	gene	OCA5_c24600	OCA5_RS12390
NC_015684.1	2627109	2627525	+	gene	OCA5_c24610	OCA5_RS12395
NC_015684.1	2627712	2628011	+	gene	NA	OCA5_RS12400
NC_015684.1	2628280	2629494	+	gene	OCA5_c24620	OCA5_RS12405
NC_015684.1	2629633	2630247	+	gene	OCA5_c24630	OCA5_RS12410
NC_015684.1	2630404	2631033	+	gene	OCA5_c24640	OCA5_RS12415
NC_015684.1	2631053	2631586	-	gene	OCA5_c24650	OCA5_RS12420
NC_015684.1	2631714	2632049	-	gene	OCA5_c24660	OCA5_RS12425
NC_015684.1	2632542	2633189	+	gene	OCA5_c24670	OCA5_RS12430
NC_015684.1	2633388	2634578	+	gene	OCA5_c24680	OCA5_RS12435
NC_015684.1	2634625	2635155	-	gene	OCA5_c24690	OCA5_RS12440
NC_015684.1	2635223	2635552	-	gene	OCA5_c24700	OCA5_RS12445
NC_015684.1	2635763	2636461	+	gene	OCA5_c24710	OCA5_RS12450
NC_015684.1	2636566	2636787	-	gene	OCA5_c24720	OCA5_RS12455
NC_015684.1	2636903	2637727	-	gene	OCA5_c24730	OCA5_RS12460
NC_015684.1	2637834	2638586	-	gene	OCA5_c24740	OCA5_RS12465
NC_015684.1	2638671	2639825	-	gene	OCA5_c24750	OCA5_RS12470
NC_015684.1	2640149	2640394	+	gene	OCA5_c24760	OCA5_RS12475
NC_015684.1	2640400	2641584	+	gene	OCA5_c24770	OCA5_RS12480
NC_015684.1	2641589	2642023	-	gene	OCA5_c24780	OCA5_RS12485
NC_015684.1	2642032	2642625	-	gene	OCA5_c24790	OCA5_RS12490
NC_015684.1	2642636	2643406	-	gene	OCA5_c24800	OCA5_RS12495
NC_015684.1	2643429	2643515	-	gene	OCA5_c24810	OCA5_RS12500
NC_015684.1	2643429	2643515	-	tRNA	NA	OCA5_RS12500
NC_015684.1	2643429	2643515	-	exon	NA	OCA5_RS12500
NC_015684.1	2643653	2644711	-	gene	OCA5_c24820	OCA5_RS12505
NC_015684.1	2644986	2645489	-	gene	OCA5_c24830	OCA5_RS12510
NC_015684.1	2645699	2646445	-	gene	OCA5_c24840	OCA5_RS12515
NC_015684.1	2646656	2647405	+	gene	OCA5_c24850	OCA5_RS12520
NC_015684.1	2647543	2648295	+	gene	OCA5_c24860	OCA5_RS12525
NC_015684.1	2648453	2648764	-	gene	OCA5_c24870	OCA5_RS12530
NC_015684.1	2649244	2649558	+	gene	OCA5_c24880	OCA5_RS12535
NC_015684.1	2649720	2651363	+	gene	OCA5_c24890	OCA5_RS12540
NC_015684.1	2651484	2652521	-	gene	OCA5_c24900	OCA5_RS12545
NC_015684.1	2652526	2652702	-	gene	NA	OCA5_RS12550
NC_015684.1	2652702	2652908	-	gene	NA	OCA5_RS12555
NC_015684.1	2652914	2653120	-	gene	OCA5_c24910	OCA5_RS12560
NC_015684.1	2653123	2653431	-	gene	OCA5_c24920	OCA5_RS12565
NC_015684.1	2654346	2655560	-	gene	OCA5_c24930	OCA5_RS12570
NC_015684.1	2655706	2656785	+	gene	OCA5_c24940	OCA5_RS12575
NC_015684.1	2656958	2657206	+	gene	OCA5_c24950	OCA5_RS12580
NC_015684.1	2657274	2657594	-	gene	OCA5_c24960	OCA5_RS12585
NC_015684.1	2657728	2658180	+	gene	OCA5_c24970	OCA5_RS12590
NC_015684.1	2658199	2659335	-	gene	OCA5_c24980	OCA5_RS12595
NC_015684.1	2659657	2660460	+	gene	OCA5_c24990	OCA5_RS12600
NC_015684.1	2660485	2660946	+	gene	OCA5_c25000	OCA5_RS12605
NC_015684.1	2661068	2661814	+	gene	OCA5_c25010	OCA5_RS12610
NC_015684.1	2661821	2662201	-	gene	OCA5_c25020	OCA5_RS12615
NC_015684.1	2662277	2663884	-	gene	OCA5_c25030	OCA5_RS12620
NC_015684.1	2663881	2664597	-	gene	OCA5_c25040	OCA5_RS12625
NC_015684.1	2664600	2664932	-	gene	OCA5_c25050	OCA5_RS12630
NC_015684.1	2665103	2665885	+	gene	OCA5_c25060	OCA5_RS12635
NC_015684.1	2665895	2666407	-	gene	OCA5_c25070	OCA5_RS12640
NC_015684.1	2666586	2666729	-	gene	NA	OCA5_RS19300
NC_015684.1	2666958	2667872	+	gene	OCA5_c25080	OCA5_RS12650
NC_015684.1	2667881	2669209	+	gene	OCA5_c25090	OCA5_RS12655
NC_015684.1	2669206	2670042	+	gene	OCA5_c25100	OCA5_RS12660
NC_015684.1	2670039	2670773	+	gene	OCA5_c25110	OCA5_RS12665
NC_015684.1	2670773	2671144	+	gene	OCA5_c25120	OCA5_RS12670
NC_015684.1	2671245	2672354	+	gene	OCA5_c25130	OCA5_RS12675
NC_015684.1	2672391	2673125	-	gene	OCA5_c25140	OCA5_RS12680
NC_015684.1	2673253	2674257	+	gene	OCA5_c25150	OCA5_RS12685
NC_015684.1	2674359	2674994	+	gene	OCA5_c25160	OCA5_RS12690
NC_015684.1	2675250	2676305	+	gene	OCA5_c25170	OCA5_RS12695
NC_015684.1	2676326	2677006	+	gene	OCA5_c25180	OCA5_RS12700
NC_015684.1	2677027	2677404	+	gene	OCA5_c25190	OCA5_RS12705
NC_015684.1	2677452	2678444	+	gene	OCA5_c25200	OCA5_RS12710
NC_015684.1	2678581	2678799	+	gene	OCA5_c25210	OCA5_RS12715
NC_015684.1	2679004	2679264	+	gene	NA	OCA5_RS12720
NC_015684.1	2679332	2680504	-	gene	OCA5_c25220	OCA5_RS12725
NC_015684.1	2680658	2681227	-	gene	OCA5_c25230	OCA5_RS12730
NC_015684.1	2681524	2682225	+	gene	OCA5_c25240	OCA5_RS12735
NC_015684.1	2682361	2683668	+	gene	OCA5_c25250	OCA5_RS12740
